Order Date,Product Name,Category,Region,Quantity,Sales,Profit
10/28/2024,Mouse,Accessories,West,9,7344,1417.84
8/23/2024,Keyboard,Accessories,East,4,2236,167.78
11/24/2024,Smartphone,Electronics,South,8,536,57.08
10/20/2024,Monitor,Accessories,North,5,1980,249.22
1/26/2022,Printer,Office,East,6,2100,202.86
4/16/2023,Smartwatch,Electronics,West,3,1497,122.76
7/18/2024,Laptop,Electronics,North,6,4200,1013.7
11/21/2022,Headphones,Accessories,South,2,1242,191.82
11/29/2022,Smartwatch,Electronics,South,5,1570,312.81
7/1/2023,Monitor,Accessories,East,4,428,86.62
2/2/2023,Printer,Office,South,1,914,270.74
12/13/2024,Tablet,Electronics,North,3,465,98.93
8/27/2022,Smartwatch,Electronics,North,2,1062,83.49
5/26/2022,Camera,Electronics,South,8,8720,1984.11
2/4/2024,Mouse,Accessories,South,6,1308,343.61
12/12/2024,Headphones,Accessories,South,9,8514,1291.97
2/7/2023,Tablet,Electronics,North,2,1212,151.07
4/24/2023,Headphones,Accessories,West,4,2576,503.57
9/26/2023,Keyboard,Accessories,East,8,4800,606.19
10/2/2022,Smartwatch,Electronics,East,5,1440,274.54
9/12/2022,Smartwatch,Electronics,North,9,10251,737.45
1/18/2023,Smartphone,Electronics,North,7,3038,570.98
11/24/2022,Monitor,Accessories,West,9,6993,1945.56
3/7/2024,Monitor,Accessories,East,4,1632,247.88
10/7/2024,Keyboard,Accessories,East,9,5706,1704.8
8/29/2022,Camera,Electronics,North,9,9657,1187.22
1/31/2022,Smartwatch,Electronics,East,5,4405,450.83
12/14/2023,Keyboard,Accessories,East,4,1720,360.78
8/13/2023,Camera,Electronics,South,7,4557,234.62
12/12/2024,Headphones,Accessories,West,7,2380,431.43
2/11/2022,Headphones,Accessories,North,8,456,74.99
11/16/2023,Camera,Electronics,East,6,6534,355.03
3/4/2022,Smartphone,Electronics,North,6,3456,307.46
6/29/2022,Keyboard,Accessories,West,9,8163,2352.46
8/28/2023,Headphones,Accessories,North,6,4656,601.71
9/16/2022,Smartphone,Electronics,West,2,966,241.54
12/2/2022,Mouse,Accessories,East,4,2580,669.67
10/2/2022,Camera,Electronics,South,9,8127,1906.5
5/19/2022,Smartwatch,Electronics,South,4,2128,614.05
6/5/2022,Smartphone,Electronics,South,9,6417,1100.52
6/11/2022,Keyboard,Accessories,East,7,3997,494.78
3/14/2023,Laptop,Electronics,West,1,879,149.52
11/17/2023,Laptop,Electronics,North,3,2415,538.39
9/27/2024,Camera,Electronics,West,4,1064,314.84
2/17/2022,Mouse,Accessories,South,4,1156,326.92
5/12/2022,Smartphone,Electronics,North,1,1184,218.27
2/5/2022,Keyboard,Accessories,South,3,1950,211.16
8/29/2022,Laptop,Electronics,South,4,1088,295.09
12/4/2023,Printer,Office,South,6,4380,522.3
4/20/2024,Camera,Electronics,South,1,998,196.17
5/25/2024,Smartphone,Electronics,East,6,5766,675.17
10/9/2024,Tablet,Electronics,West,6,3120,274.65
3/7/2022,Printer,Office,East,7,637,68.11
10/26/2023,Laptop,Electronics,West,6,3306,697.74
5/31/2022,Monitor,Accessories,South,6,7020,726.72
9/16/2022,Camera,Electronics,South,7,5971,502.14
11/22/2023,Laptop,Electronics,North,2,750,77.68
4/26/2024,Tablet,Electronics,North,3,2379,523
8/21/2022,Camera,Electronics,North,1,699,108.94
1/16/2023,Camera,Electronics,West,9,6876,1895.24
2/2/2022,Monitor,Accessories,North,8,1800,494.02
7/11/2024,Tablet,Electronics,South,5,1255,236.25
6/4/2022,Smartwatch,Electronics,East,9,1998,343.58
11/26/2022,Headphones,Accessories,East,1,307,80.19
6/25/2024,Printer,Office,West,1,235,54.87
11/1/2023,Monitor,Accessories,South,6,1506,407.73
10/26/2024,Tablet,Electronics,North,8,2464,216.51
5/12/2023,Smartwatch,Electronics,South,2,322,42.03
3/4/2023,Printer,Office,West,4,1100,100.02
3/8/2022,Keyboard,Accessories,South,4,2188,265.54
12/22/2023,Printer,Office,West,9,2934,473.34
11/4/2022,Headphones,Accessories,South,8,9224,514.06
12/15/2022,Monitor,Accessories,East,4,2436,142.81
9/23/2022,Smartwatch,Electronics,West,4,972,97.55
10/3/2024,Laptop,Electronics,South,6,5484,540.4
10/17/2024,Camera,Electronics,West,8,3152,337.36
3/22/2024,Keyboard,Accessories,East,8,6032,870.17
4/10/2023,Camera,Electronics,West,7,6384,1324.49
7/10/2023,Printer,Office,East,5,3705,707.08
11/4/2022,Smartwatch,Electronics,South,6,5580,394.03
4/16/2022,Camera,Electronics,East,2,1236,120.74
4/2/2023,Camera,Electronics,North,8,7040,1969.93
6/11/2024,Camera,Electronics,East,9,909,138.04
12/26/2024,Mouse,Accessories,South,1,106,7.24
11/12/2024,Smartwatch,Electronics,South,1,281,67.85
9/25/2022,Camera,Electronics,East,6,6768,1851.01
3/7/2023,Laptop,Electronics,West,6,4302,276.35
11/19/2022,Smartphone,Electronics,North,9,7146,2125.44
2/16/2023,Smartphone,Electronics,South,3,582,48.08
8/1/2024,Headphones,Accessories,North,6,576,162.75
9/24/2023,Keyboard,Accessories,South,5,4265,796.12
6/24/2023,Smartwatch,Electronics,East,8,5368,333.53
12/4/2023,Headphones,Accessories,South,1,314,66.23
12/24/2024,Tablet,Electronics,West,6,2676,646.7
2/13/2022,Laptop,Electronics,North,4,3384,947.52
7/20/2023,Mouse,Accessories,West,6,3186,794.94
12/20/2024,Smartwatch,Electronics,South,4,1832,528.69
11/2/2024,Printer,Office,South,8,4784,769.91
2/16/2024,Tablet,Electronics,West,1,381,63.18
11/29/2022,Smartphone,Electronics,South,9,4527,677.34
5/25/2022,Printer,Office,South,4,1612,240.42
10/4/2023,Printer,Office,East,2,1918,435.56
1/4/2024,Camera,Electronics,East,1,179,42.37
5/31/2024,Smartwatch,Electronics,West,3,3153,224.29
4/18/2023,Tablet,Electronics,East,8,3864,855.75
5/13/2023,Printer,Office,South,5,2440,570.78
3/31/2023,Camera,Electronics,South,6,3660,675.38
8/3/2024,Smartwatch,Electronics,East,3,318,49.93
12/16/2023,Mouse,Accessories,South,3,483,63.27
8/21/2024,Headphones,Accessories,North,6,6774,960.41
1/2/2024,Monitor,Accessories,West,5,5310,806.12
3/6/2024,Keyboard,Accessories,West,6,5154,779.43
9/19/2023,Keyboard,Accessories,East,9,6741,823.17
5/13/2022,Camera,Electronics,North,2,520,61.33
6/19/2024,Tablet,Electronics,East,7,1120,111.79
7/12/2022,Keyboard,Accessories,East,1,911,155.3
3/21/2022,Monitor,Accessories,South,8,1064,190.73
4/28/2024,Laptop,Electronics,North,7,1981,404.3
4/20/2022,Camera,Electronics,South,5,4280,540.47
6/25/2024,Smartwatch,Electronics,South,5,5125,268.39
12/26/2024,Monitor,Accessories,West,7,1575,313.96
4/28/2024,Tablet,Electronics,East,9,9972,1868.64
10/1/2022,Smartphone,Electronics,East,8,4576,900.04
6/1/2024,Monitor,Accessories,South,7,6559,1141.32
7/20/2023,Tablet,Electronics,South,1,619,35.36
6/9/2024,Headphones,Accessories,West,8,2488,151.95
10/29/2022,Mouse,Accessories,West,4,2536,148.85
2/3/2022,Tablet,Electronics,West,8,5416,297.5
2/13/2023,Smartwatch,Electronics,East,2,2334,158.07
7/28/2022,Camera,Electronics,East,9,1080,183.42
5/8/2024,Tablet,Electronics,South,4,1324,127.07
7/16/2023,Camera,Electronics,West,2,2304,444.08
2/21/2024,Smartphone,Electronics,East,4,4736,1026.24
8/14/2023,Mouse,Accessories,West,9,2925,457.49
1/27/2023,Laptop,Electronics,East,9,6345,1627.26
6/13/2022,Headphones,Accessories,East,9,4221,912.84
12/6/2022,Headphones,Accessories,South,7,462,56.89
5/13/2022,Monitor,Accessories,North,7,7588,1625.55
12/12/2022,Keyboard,Accessories,North,6,5232,1270.64
8/1/2024,Camera,Electronics,East,8,1440,402.06
3/31/2023,Monitor,Accessories,North,2,1026,226.4
9/21/2024,Camera,Electronics,North,7,7455,1008.42
11/29/2023,Printer,Office,East,8,2456,404.35
11/1/2022,Camera,Electronics,North,3,2859,404.56
1/8/2024,Keyboard,Accessories,East,1,311,50.66
10/28/2022,Printer,Office,East,9,1260,246.6
1/18/2022,Keyboard,Accessories,South,1,466,102.48
2/22/2023,Laptop,Electronics,West,3,867,58.2
2/24/2023,Monitor,Accessories,South,6,3888,275.72
4/12/2024,Tablet,Electronics,North,4,3032,347.2
12/22/2023,Tablet,Electronics,North,7,4704,978.81
10/27/2022,Printer,Office,West,3,3186,527.75
8/18/2024,Printer,Office,North,9,6183,359.54
10/14/2022,Smartwatch,Electronics,West,1,243,21.75
6/20/2023,Smartphone,Electronics,North,3,897,235.67
12/19/2023,Headphones,Accessories,West,9,4563,675.62
9/18/2022,Laptop,Electronics,South,4,628,156.98
12/21/2024,Monitor,Accessories,East,6,1050,172.83
5/16/2022,Monitor,Accessories,North,8,3032,278.85
9/27/2023,Keyboard,Accessories,West,1,920,118.24
3/2/2024,Laptop,Electronics,South,2,668,90.67
5/31/2024,Mouse,Accessories,East,5,5990,1403.53
3/4/2024,Tablet,Electronics,South,9,9324,1223.9
4/11/2023,Keyboard,Accessories,East,8,5768,368.49
5/1/2024,Laptop,Electronics,North,1,1123,318.09
12/20/2024,Keyboard,Accessories,West,4,2336,453.04
11/22/2023,Laptop,Electronics,West,6,438,26.03
12/23/2022,Tablet,Electronics,North,6,5940,318.72
6/22/2022,Camera,Electronics,West,3,1848,549.34
3/17/2023,Keyboard,Accessories,North,3,2118,321.05
1/16/2022,Smartphone,Electronics,North,3,231,36.73
1/12/2024,Headphones,Accessories,South,6,978,182.46
5/22/2023,Monitor,Accessories,North,5,4960,420.98
3/9/2022,Camera,Electronics,South,3,1377,330.44
2/9/2023,Camera,Electronics,West,2,1958,227.77
6/12/2023,Mouse,Accessories,West,7,5607,1288.04
11/24/2022,Smartwatch,Electronics,South,6,3504,980.7
11/21/2024,Mouse,Accessories,North,4,796,75.15
8/14/2024,Monitor,Accessories,North,1,342,37.64
8/14/2024,Monitor,Accessories,South,7,6769,1549.67
8/29/2023,Headphones,Accessories,South,9,10080,1794.73
1/11/2024,Smartwatch,Electronics,East,7,3948,758.36
6/27/2023,Headphones,Accessories,South,4,1488,74.52
1/17/2024,Mouse,Accessories,South,5,1200,201.8
1/10/2023,Smartwatch,Electronics,North,4,4476,977.6
8/1/2023,Monitor,Accessories,West,1,1178,292.15
12/26/2024,Smartwatch,Electronics,South,8,2888,149.92
12/13/2024,Smartphone,Electronics,South,6,1704,193.18
10/17/2022,Printer,Office,West,8,4200,1017.94
3/12/2024,Keyboard,Accessories,East,7,4417,562.79
5/20/2024,Camera,Electronics,West,4,764,178.83
6/28/2024,Headphones,Accessories,South,4,4000,964.43
10/21/2024,Monitor,Accessories,East,9,2331,558
1/31/2023,Mouse,Accessories,West,9,8172,1296.29
12/20/2024,Laptop,Electronics,North,1,761,61.15
11/25/2023,Camera,Electronics,East,2,494,56.41
9/5/2023,Headphones,Accessories,East,2,194,52.16
3/20/2024,Tablet,Electronics,West,6,5820,1423.67
4/11/2022,Camera,Electronics,North,5,410,121.77
12/6/2024,Smartphone,Electronics,East,6,1254,360.87
6/4/2022,Tablet,Electronics,East,6,3432,452.4
3/22/2024,Camera,Electronics,North,4,3792,997.99
11/19/2024,Tablet,Electronics,West,7,546,117.9
2/24/2022,Smartwatch,Electronics,East,3,1452,217.06
11/14/2022,Keyboard,Accessories,West,8,9296,1556.05
12/1/2023,Mouse,Accessories,North,1,1160,149.81
1/14/2024,Laptop,Electronics,West,6,4728,682.01
2/12/2023,Camera,Electronics,North,6,1836,508.81
9/13/2023,Smartwatch,Electronics,South,7,6237,1784.89
9/1/2024,Laptop,Electronics,West,5,5845,941.79
12/27/2023,Monitor,Accessories,South,9,6138,851.14
3/23/2022,Camera,Electronics,West,2,1416,136.75
12/27/2024,Keyboard,Accessories,West,3,1851,348.9
11/10/2022,Printer,Office,South,9,7452,1259.82
11/29/2023,Tablet,Electronics,North,5,1630,190.38
8/16/2022,Camera,Electronics,West,6,4800,930.44
11/23/2023,Smartwatch,Electronics,South,1,61,16.11
9/21/2023,Monitor,Accessories,East,6,942,80.27
7/30/2023,Smartphone,Electronics,South,8,7640,1663.63
5/12/2022,Camera,Electronics,South,5,4540,939.71
11/27/2022,Headphones,Accessories,North,1,1030,190.47
9/20/2023,Printer,Office,North,2,384,30.84
11/24/2024,Smartwatch,Electronics,West,8,8560,991.94
8/23/2022,Camera,Electronics,West,9,1557,117.36
5/4/2023,Tablet,Electronics,East,7,707,124.59
8/5/2022,Mouse,Accessories,West,5,3405,476.39
11/15/2024,Tablet,Electronics,West,6,4722,522.16
1/4/2022,Headphones,Accessories,North,2,2150,625.93
11/4/2022,Monitor,Accessories,West,7,3619,827.39
8/9/2023,Smartwatch,Electronics,South,4,3892,909.22
8/2/2022,Camera,Electronics,South,1,54,13.29
12/4/2023,Keyboard,Accessories,South,1,612,136.25
9/3/2022,Monitor,Accessories,East,5,3850,419.55
4/20/2024,Camera,Electronics,East,5,3005,389.93
7/15/2024,Headphones,Accessories,North,9,5256,1296.65
3/13/2023,Printer,Office,East,6,3576,1033.3
11/8/2022,Tablet,Electronics,West,5,3415,496.48
1/13/2023,Camera,Electronics,West,3,1722,203.04
4/14/2022,Mouse,Accessories,East,8,4088,853.36
2/9/2024,Headphones,Accessories,West,5,5320,882.84
11/27/2022,Mouse,Accessories,West,6,3660,1079
5/13/2024,Camera,Electronics,West,6,5250,1228.49
4/17/2022,Laptop,Electronics,North,4,328,90.89
9/29/2023,Smartphone,Electronics,West,7,1596,359.71
2/11/2023,Printer,Office,South,7,2443,661.21
7/23/2023,Smartwatch,Electronics,East,7,5432,870.08
4/4/2022,Printer,Office,North,3,1254,221.19
2/19/2022,Tablet,Electronics,East,5,5495,1276.27
12/7/2023,Headphones,Accessories,North,4,596,72.65
10/18/2024,Printer,Office,South,6,3696,597.66
4/18/2022,Mouse,Accessories,North,6,4488,939.05
10/18/2023,Camera,Electronics,West,6,6846,932.21
12/29/2023,Mouse,Accessories,West,8,2960,607.64
7/31/2023,Smartphone,Electronics,South,1,419,99.5
9/3/2024,Laptop,Electronics,West,6,6246,327.14
9/12/2022,Tablet,Electronics,South,4,1900,372.18
6/8/2023,Monitor,Accessories,North,7,3451,397.29
11/24/2024,Smartphone,Electronics,West,2,1612,344.37
8/13/2022,Laptop,Electronics,South,5,4445,642.83
8/6/2024,Smartwatch,Electronics,North,5,720,63.84
4/16/2024,Mouse,Accessories,East,2,1428,234.49
12/27/2024,Tablet,Electronics,East,4,3532,665.2
9/8/2024,Camera,Electronics,North,6,6528,549.62
9/4/2023,Monitor,Accessories,East,1,743,216.5
10/13/2023,Smartwatch,Electronics,East,6,1758,287.36
11/29/2023,Headphones,Accessories,South,8,1008,100.61
10/21/2024,Smartphone,Electronics,East,1,995,149.86
10/5/2024,Keyboard,Accessories,West,9,4032,876.91
10/29/2022,Smartphone,Electronics,East,6,480,131.08
10/25/2024,Laptop,Electronics,East,1,989,149.99
1/24/2022,Smartphone,Electronics,North,9,6606,759.55
2/6/2024,Smartwatch,Electronics,East,6,912,256.58
7/21/2022,Mouse,Accessories,South,4,2912,331.11
2/3/2023,Camera,Electronics,West,5,845,69.35
8/10/2023,Monitor,Accessories,South,4,2804,382.82
12/28/2024,Laptop,Electronics,East,2,208,11.53
11/19/2022,Smartwatch,Electronics,East,1,379,42.24
5/18/2024,Mouse,Accessories,West,3,1227,113.38
8/3/2023,Headphones,Accessories,East,7,5551,392.37
8/6/2022,Headphones,Accessories,West,1,423,115.44
1/26/2022,Headphones,Accessories,West,6,5982,944.81
12/7/2022,Smartphone,Electronics,West,4,3732,468.6
3/2/2023,Printer,Office,North,9,5904,1152.23
2/1/2024,Headphones,Accessories,East,5,1810,171.47
1/30/2023,Smartphone,Electronics,South,6,5604,615.07
4/28/2022,Laptop,Electronics,West,2,432,81.31
11/27/2024,Keyboard,Accessories,East,2,416,68.58
9/7/2022,Monitor,Accessories,North,8,1224,281.43
3/12/2022,Printer,Office,West,8,5168,672.6
11/10/2022,Monitor,Accessories,East,6,6522,502.98
9/3/2022,Keyboard,Accessories,South,5,1090,140.7
9/30/2024,Laptop,Electronics,South,3,1737,353.17
3/8/2024,Printer,Office,West,9,7281,1358.17
3/19/2024,Smartwatch,Electronics,South,9,5832,1007.54
7/21/2024,Printer,Office,East,9,7020,623.97
6/7/2023,Mouse,Accessories,South,3,2001,420.08
8/13/2024,Monitor,Accessories,West,2,1832,489.21
5/5/2024,Smartwatch,Electronics,East,6,3372,934.42
12/20/2024,Tablet,Electronics,West,6,3384,503.86
11/30/2024,Monitor,Accessories,East,1,351,31.95
12/16/2024,Camera,Electronics,South,2,2092,549.42
3/19/2023,Monitor,Accessories,South,7,1309,138.46
4/28/2024,Keyboard,Accessories,North,9,6696,407.36
9/29/2022,Keyboard,Accessories,East,5,1020,162.36
5/30/2022,Keyboard,Accessories,East,8,8240,2006.72
10/7/2022,Headphones,Accessories,South,9,9810,1008.6
1/13/2023,Tablet,Electronics,West,1,853,97.5
1/6/2023,Camera,Electronics,East,4,4416,1081.53
1/11/2023,Headphones,Accessories,North,8,3832,741.44
12/16/2024,Monitor,Accessories,South,4,1876,221.18
3/14/2024,Laptop,Electronics,South,3,2634,392.21
8/26/2023,Laptop,Electronics,North,1,1027,259.92
7/10/2023,Printer,Office,West,5,3100,911.86
3/18/2022,Mouse,Accessories,West,1,104,29.67
6/18/2024,Mouse,Accessories,East,2,1590,147.2
8/20/2024,Camera,Electronics,South,4,1104,63.57
9/18/2024,Smartphone,Electronics,South,3,1851,198.71
11/6/2024,Smartphone,Electronics,South,2,1408,193.09
5/24/2022,Laptop,Electronics,South,7,4641,1341.98
10/1/2022,Tablet,Electronics,West,7,2611,539.37
12/5/2023,Laptop,Electronics,North,4,3824,711.92
3/8/2023,Smartphone,Electronics,East,2,2042,501.34
7/30/2023,Tablet,Electronics,North,6,6378,1408.28
3/14/2023,Camera,Electronics,East,4,4692,409.07
6/30/2024,Laptop,Electronics,West,6,6234,1829.07
9/25/2024,Smartphone,Electronics,West,4,1852,535.07
2/5/2022,Monitor,Accessories,South,3,3075,804.06
10/24/2023,Printer,Office,North,5,370,92.45
12/11/2024,Keyboard,Accessories,North,6,624,66.99
7/13/2023,Smartwatch,Electronics,South,2,1734,310.76
5/5/2023,Printer,Office,West,9,2268,361.62
8/31/2022,Camera,Electronics,East,5,3670,924.95
8/16/2024,Smartwatch,Electronics,North,7,4634,1358.44
1/20/2024,Headphones,Accessories,North,9,1440,94.41
4/11/2023,Laptop,Electronics,West,6,5136,1225.4
9/20/2024,Smartphone,Electronics,East,1,166,31.72
2/3/2022,Keyboard,Accessories,East,3,1422,328.98
9/11/2023,Headphones,Accessories,East,8,1832,532.97
10/29/2022,Printer,Office,South,1,668,94.08
12/22/2024,Camera,Electronics,West,6,1272,336.3
6/26/2023,Keyboard,Accessories,North,8,984,72.54
7/25/2024,Printer,Office,South,7,7896,484.76
11/12/2022,Smartphone,Electronics,North,1,636,42.4
8/5/2023,Laptop,Electronics,North,3,2031,450.23
2/23/2022,Mouse,Accessories,West,9,3186,483.22
5/6/2022,Headphones,Accessories,South,1,134,33.12
4/27/2024,Tablet,Electronics,South,5,1765,347.42
7/28/2023,Keyboard,Accessories,East,4,3628,717.81
12/6/2024,Monitor,Accessories,West,4,1000,198.92
3/8/2023,Camera,Electronics,North,2,2134,119.89
5/25/2023,Smartwatch,Electronics,North,7,6706,1687.22
11/3/2024,Laptop,Electronics,East,3,321,72.13
2/19/2023,Camera,Electronics,South,3,3126,710.14
11/5/2023,Monitor,Accessories,South,7,5446,697.21
5/2/2023,Tablet,Electronics,East,1,1131,140.55
7/24/2023,Printer,Office,East,2,1946,141.75
9/16/2023,Laptop,Electronics,North,7,6818,1348.26
3/29/2023,Smartphone,Electronics,East,7,2317,677.61
1/27/2023,Smartwatch,Electronics,East,6,396,89.51
11/16/2023,Smartphone,Electronics,South,1,558,49.81
3/21/2023,Smartphone,Electronics,East,9,2034,593.13
6/1/2022,Mouse,Accessories,West,8,6080,1171.93
2/4/2023,Smartwatch,Electronics,East,2,1378,183.1
3/4/2024,Monitor,Accessories,East,3,483,120.11
10/19/2022,Keyboard,Accessories,South,8,7864,1615.58
1/27/2022,Printer,Office,North,2,1268,141.76
10/6/2022,Printer,Office,West,6,3774,606.94
9/16/2023,Smartwatch,Electronics,East,9,9090,727.64
1/10/2024,Camera,Electronics,North,5,3720,1077.21
7/2/2022,Smartphone,Electronics,East,8,8896,1825.26
10/1/2024,Mouse,Accessories,South,4,3264,639.8
3/4/2023,Printer,Office,West,2,146,15.48
5/26/2024,Headphones,Accessories,East,3,1683,129.64
1/10/2022,Camera,Electronics,West,7,6076,788.14
7/19/2023,Smartwatch,Electronics,West,2,2388,492.54
7/11/2023,Smartphone,Electronics,East,6,882,180.63
6/5/2022,Laptop,Electronics,West,3,3561,206.87
10/20/2024,Tablet,Electronics,East,7,3395,350.26
1/31/2022,Smartphone,Electronics,South,6,3366,460.75
11/30/2022,Mouse,Accessories,East,2,630,144.14
7/14/2023,Camera,Electronics,South,1,440,34.74
9/22/2024,Smartwatch,Electronics,East,6,6462,1466.15
12/29/2024,Monitor,Accessories,South,6,5004,1197.36
2/16/2022,Laptop,Electronics,South,8,1840,461.21
11/6/2022,Tablet,Electronics,South,7,4466,763.14
12/27/2022,Tablet,Electronics,South,6,3048,823.36
6/3/2024,Mouse,Accessories,South,7,4977,516.7
7/1/2022,Keyboard,Accessories,South,3,2010,387.31
1/30/2022,Camera,Electronics,South,8,5352,1133.57
1/7/2024,Camera,Electronics,North,4,4136,294.21
4/30/2022,Camera,Electronics,West,8,6336,439.42
11/28/2023,Laptop,Electronics,East,9,5481,1540.75
10/15/2024,Camera,Electronics,West,6,6366,318.97
9/20/2023,Printer,Office,West,1,623,81.24
12/20/2024,Mouse,Accessories,South,3,237,49.94
3/18/2022,Keyboard,Accessories,North,9,8370,1525.8
4/11/2023,Headphones,Accessories,South,5,4965,774.74
8/4/2024,Camera,Electronics,South,7,7791,1844.69
9/29/2024,Smartphone,Electronics,West,1,158,32.89
3/11/2023,Keyboard,Accessories,West,7,4347,712.79
9/13/2022,Smartphone,Electronics,East,4,3364,527.28
7/29/2023,Camera,Electronics,South,3,1098,77.81
5/14/2022,Headphones,Accessories,West,3,1083,257.44
9/9/2022,Laptop,Electronics,East,4,1628,314.96
11/19/2024,Keyboard,Accessories,South,4,1472,387.27
9/19/2024,Printer,Office,West,9,3753,1114.87
7/3/2023,Monitor,Accessories,South,6,6402,1602.79
4/17/2024,Monitor,Accessories,West,3,2565,510.73
10/18/2024,Mouse,Accessories,South,3,2214,127.34
6/16/2024,Monitor,Accessories,West,3,975,291.81
10/14/2023,Printer,Office,East,8,3312,854.12
10/12/2023,Printer,Office,East,1,267,41.85
4/11/2022,Smartphone,Electronics,East,9,8145,2384.42
1/6/2022,Printer,Office,North,1,232,34.26
10/6/2024,Smartphone,Electronics,North,3,300,38.44
2/27/2024,Monitor,Accessories,East,2,2248,473.21
10/10/2023,Monitor,Accessories,North,6,1614,166.62
5/3/2022,Monitor,Accessories,West,2,1476,195.74
11/5/2024,Printer,Office,South,5,4375,347.43
9/3/2024,Smartwatch,Electronics,North,4,1064,263.48
10/4/2022,Headphones,Accessories,North,6,1068,190.77
12/17/2023,Keyboard,Accessories,East,1,190,27.43
6/27/2022,Printer,Office,South,7,7868,862.38
12/3/2024,Keyboard,Accessories,North,3,1239,143.35
9/10/2023,Monitor,Accessories,East,2,1394,408.32
2/7/2024,Smartphone,Electronics,North,5,2060,403.19
6/9/2023,Laptop,Electronics,East,1,1060,57.26
12/16/2022,Monitor,Accessories,North,7,7812,1478.43
6/17/2024,Camera,Electronics,North,7,7077,804.15
6/10/2023,Smartphone,Electronics,West,7,5712,929.42
1/22/2023,Printer,Office,North,6,4146,966.79
6/18/2024,Tablet,Electronics,West,2,992,238.18
4/13/2022,Smartwatch,Electronics,North,2,1756,165.6
4/9/2023,Monitor,Accessories,West,4,3632,566.81
3/17/2024,Headphones,Accessories,East,4,3912,550.09
5/19/2023,Printer,Office,North,9,3123,741.23
9/20/2022,Printer,Office,West,4,700,120.19
11/2/2022,Tablet,Electronics,South,8,408,83.16
12/18/2022,Smartphone,Electronics,South,4,4056,768.81
5/7/2024,Laptop,Electronics,West,1,770,121.75
2/7/2022,Smartwatch,Electronics,North,3,531,73.35
6/3/2023,Monitor,Accessories,South,5,280,79.77
4/1/2024,Laptop,Electronics,East,7,4550,892.73
4/7/2023,Smartwatch,Electronics,West,5,2480,601.66
5/18/2022,Printer,Office,West,6,2604,305.73
2/25/2022,Keyboard,Accessories,West,7,1351,310.03
9/3/2023,Monitor,Accessories,South,5,4615,251
3/22/2024,Mouse,Accessories,West,1,829,165.05
3/15/2024,Camera,Electronics,West,3,177,43.41
12/23/2022,Headphones,Accessories,West,1,1086,161.05
4/26/2023,Laptop,Electronics,South,5,275,64.9
12/15/2022,Mouse,Accessories,North,1,564,164.5
8/13/2024,Keyboard,Accessories,South,2,684,71.39
10/20/2023,Laptop,Electronics,South,4,2656,687.63
7/12/2024,Laptop,Electronics,West,5,1190,346.79
12/1/2024,Printer,Office,South,6,4854,510.88
2/14/2024,Printer,Office,West,5,1060,217.96
8/31/2024,Laptop,Electronics,South,3,1527,364.05
10/19/2023,Mouse,Accessories,East,4,1168,177.54
4/16/2023,Tablet,Electronics,South,8,6328,1257.81
6/17/2024,Smartphone,Electronics,North,3,2193,477.95
4/28/2023,Smartwatch,Electronics,East,8,7600,1099.88
3/15/2023,Printer,Office,West,9,1764,322.11
5/20/2022,Keyboard,Accessories,East,2,1270,84.29
1/21/2023,Tablet,Electronics,North,1,607,33.77
3/23/2023,Mouse,Accessories,South,2,1672,469.64
6/28/2023,Keyboard,Accessories,South,6,5718,1358.26
4/30/2022,Headphones,Accessories,South,8,584,107.27
3/24/2023,Camera,Electronics,West,7,7455,966.64
3/25/2022,Keyboard,Accessories,North,7,7679,2270.08
6/2/2022,Tablet,Electronics,West,7,847,154.05
7/31/2022,Mouse,Accessories,West,3,1278,178.78
1/21/2024,Keyboard,Accessories,East,8,6592,1024.82
9/13/2023,Monitor,Accessories,East,8,3544,454.14
12/19/2023,Camera,Electronics,West,3,1959,274.27
8/2/2022,Mouse,Accessories,South,6,3384,924.03
11/25/2023,Smartphone,Electronics,North,1,307,50.2
7/29/2022,Camera,Electronics,West,9,10017,1468.72
11/4/2024,Tablet,Electronics,South,7,7931,504.39
10/20/2024,Laptop,Electronics,North,2,1168,198.4
3/19/2024,Smartphone,Electronics,South,9,9765,909.99
9/21/2023,Tablet,Electronics,South,8,1456,271.26
12/11/2022,Smartphone,Electronics,South,5,950,61.9
6/24/2022,Smartwatch,Electronics,West,2,2314,600.76
10/6/2023,Smartwatch,Electronics,North,1,915,264.3
12/6/2022,Laptop,Electronics,North,1,290,61.14
1/15/2022,Tablet,Electronics,North,7,3584,940.88
3/4/2024,Mouse,Accessories,West,6,1254,205.57
1/24/2023,Laptop,Electronics,North,5,2410,636.83
10/1/2023,Printer,Office,North,2,800,118.68
6/28/2022,Smartwatch,Electronics,West,5,990,87.61
5/14/2023,Laptop,Electronics,West,9,9702,2771.49
9/4/2023,Keyboard,Accessories,East,8,5888,354.27
9/20/2023,Tablet,Electronics,East,4,1768,345.33
6/1/2022,Headphones,Accessories,North,2,1022,76.04
12/3/2023,Tablet,Electronics,North,3,2883,671.91
2/15/2023,Monitor,Accessories,North,4,4064,771.16
9/18/2022,Monitor,Accessories,East,1,1117,119.89
4/12/2022,Laptop,Electronics,South,4,260,66.02
1/18/2022,Printer,Office,South,3,222,50.28
11/1/2024,Smartwatch,Electronics,East,9,10530,1777.32
